updated_type,updated_subtype,binned_latitude,binned_longitude,alert_counts
Hazard,On Shoulder,41.72,-87.63,1
Hazard,On Shoulder,41.73,-87.63,2
Hazard,On Shoulder,41.75,-87.63,1
Hazard,On Shoulder,41.75,-87.58,1
Hazard,On Shoulder,41.76,-87.63,1
Hazard,On Shoulder,41.77,-87.65,1
Hazard,On Shoulder,41.78,-87.7,1
Hazard,On Shoulder,41.8,-87.75,1
Hazard,On Shoulder,41.81,-87.76,1
Hazard,On Shoulder,41.81,-87.75,1
Hazard,On Shoulder,41.82,-87.74,1
Hazard,On Shoulder,41.82,-87.73,1
Hazard,On Shoulder,41.82,-87.72,1
Hazard,On Shoulder,41.83,-87.68,2
Hazard,On Shoulder,41.83,-87.61,1
Hazard,On Shoulder,41.84,-87.66,1
Hazard,On Shoulder,41.84,-87.65,1
Hazard,On Shoulder,41.85,-87.65,1
Hazard,On Shoulder,41.85,-87.62,1
Hazard,On Shoulder,41.87,-87.78,1
Hazard,On Shoulder,41.87,-87.76,1
Hazard,On Shoulder,41.87,-87.72,1
Hazard,On Shoulder,41.87,-87.7,1
Hazard,On Shoulder,41.87,-87.65,1
Hazard,On Shoulder,41.9,-87.67,1
Hazard,On Shoulder,41.91,-87.63,1
Hazard,On Shoulder,41.96,-87.75,1
Hazard,On Shoulder,41.98,-87.84,1
Hazard,On Shoulder,41.98,-87.81,1
Hazard,On Shoulder,42.0,-87.68,1
Hazard,Road,41.64,-87.62,11
Hazard,Road,41.64,-87.59,10
Hazard,Road,41.64,-87.58,33
Hazard,Road,41.64,-87.56,8
Hazard,Road,41.65,-87.65,8
Hazard,Road,41.65,-87.62,36
Hazard,Road,41.65,-87.61,28
Hazard,Road,41.65,-87.6,27
Hazard,Road,41.65,-87.59,443
Hazard,Road,41.65,-87.58,167
Hazard,Road,41.65,-87.57,47
Hazard,Road,41.65,-87.56,15
Hazard,Road,41.66,-87.65,44
Hazard,Road,41.66,-87.64,20
Hazard,Road,41.66,-87.63,25
Hazard,Road,41.66,-87.62,15
Hazard,Road,41.66,-87.6,292
Hazard,Road,41.66,-87.59,79
Hazard,Road,41.66,-87.57,1
Hazard,Road,41.66,-87.56,21
Hazard,Road,41.67,-87.72,1
Hazard,Road,41.67,-87.69,11
Hazard,Road,41.67,-87.68,21
Hazard,Road,41.67,-87.67,9
Hazard,Road,41.67,-87.66,1
Hazard,Road,41.67,-87.65,30
Hazard,Road,41.67,-87.64,1
Hazard,Road,41.67,-87.63,7
Hazard,Road,41.67,-87.62,2
Hazard,Road,41.67,-87.61,126
Hazard,Road,41.67,-87.6,52
Hazard,Road,41.67,-87.59,1
Hazard,Road,41.67,-87.58,7
Hazard,Road,41.67,-87.57,1
Hazard,Road,41.67,-87.56,11
Hazard,Road,41.68,-87.73,9
Hazard,Road,41.68,-87.72,19
Hazard,Road,41.68,-87.71,13
Hazard,Road,41.68,-87.69,21
Hazard,Road,41.68,-87.68,11
Hazard,Road,41.68,-87.67,84
Hazard,Road,41.68,-87.66,11
Hazard,Road,41.68,-87.65,6
Hazard,Road,41.68,-87.64,10
Hazard,Road,41.68,-87.63,25
Hazard,Road,41.68,-87.62,10
Hazard,Road,41.68,-87.61,307
Hazard,Road,41.68,-87.6,43
Hazard,Road,41.68,-87.56,9
Hazard,Road,41.69,-87.73,6
Hazard,Road,41.69,-87.72,13
Hazard,Road,41.69,-87.71,7
Hazard,Road,41.69,-87.7,35
Hazard,Road,41.69,-87.69,10
Hazard,Road,41.69,-87.68,107
Hazard,Road,41.69,-87.67,65
Hazard,Road,41.69,-87.66,45
Hazard,Road,41.69,-87.65,31
Hazard,Road,41.69,-87.64,18
Hazard,Road,41.69,-87.63,36
Hazard,Road,41.69,-87.62,5
Hazard,Road,41.69,-87.61,64
Hazard,Road,41.69,-87.6,466
Hazard,Road,41.69,-87.56,16
Hazard,Road,41.7,-87.72,1
Hazard,Road,41.7,-87.7,2
Hazard,Road,41.7,-87.69,20
Hazard,Road,41.7,-87.68,23
Hazard,Road,41.7,-87.67,35
Hazard,Road,41.7,-87.66,148
Hazard,Road,41.7,-87.65,23
Hazard,Road,41.7,-87.64,3
Hazard,Road,41.7,-87.63,13
Hazard,Road,41.7,-87.62,33
Hazard,Road,41.7,-87.61,52
Hazard,Road,41.7,-87.6,332
Hazard,Road,41.7,-87.59,130
Hazard,Road,41.7,-87.58,42
Hazard,Road,41.7,-87.57,32
Hazard,Road,41.7,-87.56,6
Hazard,Road,41.71,-87.69,4
Hazard,Road,41.71,-87.68,4
Hazard,Road,41.71,-87.67,55
Hazard,Road,41.71,-87.66,46
Hazard,Road,41.71,-87.65,162
Hazard,Road,41.71,-87.64,31
Hazard,Road,41.71,-87.63,258
Hazard,Road,41.71,-87.62,214
Hazard,Road,41.71,-87.61,252
Hazard,Road,41.71,-87.6,161
Hazard,Road,41.71,-87.59,209
Hazard,Road,41.71,-87.58,5
Hazard,Road,41.71,-87.57,3
Hazard,Road,41.71,-87.56,4
Hazard,Road,41.72,-87.69,3
Hazard,Road,41.72,-87.68,33
Hazard,Road,41.72,-87.67,38
Hazard,Road,41.72,-87.66,17
Hazard,Road,41.72,-87.65,36
Hazard,Road,41.72,-87.64,34
Hazard,Road,41.72,-87.63,336
Hazard,Road,41.72,-87.62,18
Hazard,Road,41.72,-87.61,13
Hazard,Road,41.72,-87.6,14
Hazard,Road,41.72,-87.59,168
Hazard,Road,41.72,-87.58,35
Hazard,Road,41.72,-87.57,9
Hazard,Road,41.73,-87.75,5
Hazard,Road,41.73,-87.73,29
Hazard,Road,41.73,-87.72,12
Hazard,Road,41.73,-87.71,13
Hazard,Road,41.73,-87.7,7
Hazard,Road,41.73,-87.69,8
Hazard,Road,41.73,-87.68,18
Hazard,Road,41.73,-87.67,45
Hazard,Road,41.73,-87.66,7
Hazard,Road,41.73,-87.65,51
Hazard,Road,41.73,-87.64,96
Hazard,Road,41.73,-87.63,361
Hazard,Road,41.73,-87.62,12
Hazard,Road,41.73,-87.61,14
Hazard,Road,41.73,-87.6,5
Hazard,Road,41.73,-87.59,43
Hazard,Road,41.73,-87.58,41
Hazard,Road,41.73,-87.57,100
Hazard,Road,41.73,-87.56,16
Hazard,Road,41.74,-87.75,57
Hazard,Road,41.74,-87.74,20
Hazard,Road,41.74,-87.73,28
Hazard,Road,41.74,-87.72,38
Hazard,Road,41.74,-87.71,76
Hazard,Road,41.74,-87.7,5
Hazard,Road,41.74,-87.69,9
Hazard,Road,41.74,-87.68,9
Hazard,Road,41.74,-87.67,44
Hazard,Road,41.74,-87.66,22
Hazard,Road,41.74,-87.65,28
Hazard,Road,41.74,-87.64,50
Hazard,Road,41.74,-87.63,270
Hazard,Road,41.74,-87.62,21
Hazard,Road,41.74,-87.61,8
Hazard,Road,41.74,-87.6,10
Hazard,Road,41.74,-87.59,130
Hazard,Road,41.74,-87.58,111
Hazard,Road,41.74,-87.57,2
Hazard,Road,41.75,-87.75,66
Hazard,Road,41.75,-87.74,13
Hazard,Road,41.75,-87.73,22
Hazard,Road,41.75,-87.72,3
Hazard,Road,41.75,-87.71,25
Hazard,Road,41.75,-87.7,21
Hazard,Road,41.75,-87.69,47
Hazard,Road,41.75,-87.68,26
Hazard,Road,41.75,-87.67,43
Hazard,Road,41.75,-87.66,19
Hazard,Road,41.75,-87.65,50
Hazard,Road,41.75,-87.64,58
Hazard,Road,41.75,-87.63,411
Hazard,Road,41.75,-87.62,35
Hazard,Road,41.75,-87.61,17
Hazard,Road,41.75,-87.6,105
Hazard,Road,41.75,-87.59,132
Hazard,Road,41.75,-87.58,28
Hazard,Road,41.75,-87.57,7
Hazard,Road,41.76,-87.81,1
Hazard,Road,41.76,-87.8,54
Hazard,Road,41.76,-87.75,17
Hazard,Road,41.76,-87.74,24
Hazard,Road,41.76,-87.73,10
Hazard,Road,41.76,-87.72,2
Hazard,Road,41.76,-87.71,9
Hazard,Road,41.76,-87.7,11
Hazard,Road,41.76,-87.69,136
Hazard,Road,41.76,-87.68,134
Hazard,Road,41.76,-87.67,31
Hazard,Road,41.76,-87.66,35
Hazard,Road,41.76,-87.65,16
Hazard,Road,41.76,-87.64,14
Hazard,Road,41.76,-87.63,314
Hazard,Road,41.76,-87.62,93
Hazard,Road,41.76,-87.61,189
Hazard,Road,41.76,-87.6,14
Hazard,Road,41.76,-87.59,115
Hazard,Road,41.76,-87.58,25
Hazard,Road,41.76,-87.57,78
Hazard,Road,41.76,-87.56,1
Hazard,Road,41.77,-87.81,32
Hazard,Road,41.77,-87.8,293
Hazard,Road,41.77,-87.79,71
Hazard,Road,41.77,-87.78,35
Hazard,Road,41.77,-87.77,58
Hazard,Road,41.77,-87.76,38
Hazard,Road,41.77,-87.75,137
Hazard,Road,41.77,-87.74,22
Hazard,Road,41.77,-87.73,77
Hazard,Road,41.77,-87.72,24
Hazard,Road,41.77,-87.71,37
Hazard,Road,41.77,-87.7,38
Hazard,Road,41.77,-87.69,118
Hazard,Road,41.77,-87.68,83
Hazard,Road,41.77,-87.67,67
Hazard,Road,41.77,-87.66,14
Hazard,Road,41.77,-87.65,40
Hazard,Road,41.77,-87.64,168
Hazard,Road,41.77,-87.63,339
Hazard,Road,41.77,-87.62,138
Hazard,Road,41.77,-87.61,43
Hazard,Road,41.77,-87.6,58
Hazard,Road,41.77,-87.59,205
Hazard,Road,41.77,-87.58,181
Hazard,Road,41.77,-87.57,70
Hazard,Road,41.78,-87.81,109
Hazard,Road,41.78,-87.8,67
Hazard,Road,41.78,-87.79,11
Hazard,Road,41.78,-87.78,19
Hazard,Road,41.78,-87.77,75
Hazard,Road,41.78,-87.75,126
Hazard,Road,41.78,-87.74,50
Hazard,Road,41.78,-87.73,61
Hazard,Road,41.78,-87.72,17
Hazard,Road,41.78,-87.71,37
Hazard,Road,41.78,-87.7,22
Hazard,Road,41.78,-87.69,76
Hazard,Road,41.78,-87.68,33
Hazard,Road,41.78,-87.67,24
Hazard,Road,41.78,-87.66,19
Hazard,Road,41.78,-87.65,27
Hazard,Road,41.78,-87.64,336
Hazard,Road,41.78,-87.63,211
Hazard,Road,41.78,-87.62,51
Hazard,Road,41.78,-87.61,91
Hazard,Road,41.78,-87.6,18
Hazard,Road,41.78,-87.59,143
Hazard,Road,41.78,-87.58,238
Hazard,Road,41.79,-87.81,80
Hazard,Road,41.79,-87.8,50
Hazard,Road,41.79,-87.79,33
Hazard,Road,41.79,-87.78,31
Hazard,Road,41.79,-87.77,112
Hazard,Road,41.79,-87.76,67
Hazard,Road,41.79,-87.75,380
Hazard,Road,41.79,-87.74,26
Hazard,Road,41.79,-87.73,107
Hazard,Road,41.79,-87.72,60
Hazard,Road,41.79,-87.71,42
Hazard,Road,41.79,-87.7,31
Hazard,Road,41.79,-87.69,129
Hazard,Road,41.79,-87.68,57
Hazard,Road,41.79,-87.67,72
Hazard,Road,41.79,-87.66,98
Hazard,Road,41.79,-87.65,113
Hazard,Road,41.79,-87.64,488
Hazard,Road,41.79,-87.63,143
Hazard,Road,41.79,-87.62,17
Hazard,Road,41.79,-87.61,51
Hazard,Road,41.79,-87.6,30
Hazard,Road,41.79,-87.59,126
Hazard,Road,41.79,-87.58,35
Hazard,Road,41.8,-87.8,11
Hazard,Road,41.8,-87.78,10
Hazard,Road,41.8,-87.77,1
Hazard,Road,41.8,-87.76,9
Hazard,Road,41.8,-87.75,240
Hazard,Road,41.8,-87.74,25
Hazard,Road,41.8,-87.73,101
Hazard,Road,41.8,-87.72,46
Hazard,Road,41.8,-87.71,44
Hazard,Road,41.8,-87.7,16
Hazard,Road,41.8,-87.69,91
Hazard,Road,41.8,-87.68,83
Hazard,Road,41.8,-87.67,111
Hazard,Road,41.8,-87.66,113
Hazard,Road,41.8,-87.65,46
Hazard,Road,41.8,-87.64,1022
Hazard,Road,41.8,-87.63,52
Hazard,Road,41.8,-87.62,40
Hazard,Road,41.8,-87.61,74
Hazard,Road,41.8,-87.6,68
Hazard,Road,41.8,-87.59,136
Hazard,Road,41.81,-87.77,20
Hazard,Road,41.81,-87.76,73
Hazard,Road,41.81,-87.75,782
Hazard,Road,41.81,-87.74,369
Hazard,Road,41.81,-87.73,261
Hazard,Road,41.81,-87.72,4
Hazard,Road,41.81,-87.71,50
Hazard,Road,41.81,-87.7,30
Hazard,Road,41.81,-87.69,97
Hazard,Road,41.81,-87.68,1
Hazard,Road,41.81,-87.67,46
Hazard,Road,41.81,-87.66,46
Hazard,Road,41.81,-87.65,48
Hazard,Road,41.81,-87.64,333
Hazard,Road,41.81,-87.63,132
Hazard,Road,41.81,-87.62,7
Hazard,Road,41.81,-87.61,7
Hazard,Road,41.81,-87.6,79
Hazard,Road,41.81,-87.59,24
Hazard,Road,41.82,-87.75,54
Hazard,Road,41.82,-87.74,106
Hazard,Road,41.82,-87.73,620
Hazard,Road,41.82,-87.72,757
Hazard,Road,41.82,-87.71,318
Hazard,Road,41.82,-87.7,49
Hazard,Road,41.82,-87.69,178
Hazard,Road,41.82,-87.68,17
Hazard,Road,41.82,-87.67,56
Hazard,Road,41.82,-87.66,52
Hazard,Road,41.82,-87.65,35
Hazard,Road,41.82,-87.64,381
Hazard,Road,41.82,-87.63,70
Hazard,Road,41.82,-87.62,18
Hazard,Road,41.82,-87.61,88
Hazard,Road,41.82,-87.6,72
Hazard,Road,41.83,-87.74,12
Hazard,Road,41.83,-87.73,94
Hazard,Road,41.83,-87.72,23
Hazard,Road,41.83,-87.71,195
Hazard,Road,41.83,-87.7,505
Hazard,Road,41.83,-87.69,418
Hazard,Road,41.83,-87.68,399
Hazard,Road,41.83,-87.67,294
Hazard,Road,41.83,-87.66,40
Hazard,Road,41.83,-87.65,56
Hazard,Road,41.83,-87.64,619
Hazard,Road,41.83,-87.63,58
Hazard,Road,41.83,-87.62,95
Hazard,Road,41.83,-87.61,180
Hazard,Road,41.84,-87.75,32
Hazard,Road,41.84,-87.74,168
Hazard,Road,41.84,-87.73,62
Hazard,Road,41.84,-87.72,34
Hazard,Road,41.84,-87.71,59
Hazard,Road,41.84,-87.7,109
Hazard,Road,41.84,-87.69,180
Hazard,Road,41.84,-87.68,195
Hazard,Road,41.84,-87.67,119
Hazard,Road,41.84,-87.66,264
Hazard,Road,41.84,-87.65,404
Hazard,Road,41.84,-87.64,977
Hazard,Road,41.84,-87.63,250
Hazard,Road,41.84,-87.62,344
Hazard,Road,41.84,-87.61,68
Hazard,Road,41.85,-87.75,8
Hazard,Road,41.85,-87.74,162
Hazard,Road,41.85,-87.73,110
Hazard,Road,41.85,-87.72,175
Hazard,Road,41.85,-87.71,101
Hazard,Road,41.85,-87.7,96
Hazard,Road,41.85,-87.69,218
Hazard,Road,41.85,-87.68,281
Hazard,Road,41.85,-87.67,255
Hazard,Road,41.85,-87.66,121
Hazard,Road,41.85,-87.65,1128
Hazard,Road,41.85,-87.64,260
Hazard,Road,41.85,-87.63,126
Hazard,Road,41.85,-87.62,526
Hazard,Road,41.86,-87.78,2
Hazard,Road,41.86,-87.77,38
Hazard,Road,41.86,-87.76,21
Hazard,Road,41.86,-87.75,24
Hazard,Road,41.86,-87.74,79
Hazard,Road,41.86,-87.73,52
Hazard,Road,41.86,-87.72,81
Hazard,Road,41.86,-87.71,35
Hazard,Road,41.86,-87.7,61
Hazard,Road,41.86,-87.69,158
Hazard,Road,41.86,-87.68,253
Hazard,Road,41.86,-87.67,99
Hazard,Road,41.86,-87.66,79
Hazard,Road,41.86,-87.65,1242
Hazard,Road,41.86,-87.64,135
Hazard,Road,41.86,-87.63,196
Hazard,Road,41.86,-87.62,372
Hazard,Road,41.86,-87.61,1
Hazard,Road,41.87,-87.79,5
Hazard,Road,41.87,-87.78,206
Hazard,Road,41.87,-87.77,374
Hazard,Road,41.87,-87.76,372
Hazard,Road,41.87,-87.75,413
Hazard,Road,41.87,-87.74,613
Hazard,Road,41.87,-87.73,355
Hazard,Road,41.87,-87.72,368
Hazard,Road,41.87,-87.71,427
Hazard,Road,41.87,-87.7,300
Hazard,Road,41.87,-87.69,580
Hazard,Road,41.87,-87.68,841
Hazard,Road,41.87,-87.67,1290
Hazard,Road,41.87,-87.66,402
Hazard,Road,41.87,-87.65,1079
Hazard,Road,41.87,-87.64,494
Hazard,Road,41.87,-87.63,363
Hazard,Road,41.87,-87.62,427
Hazard,Road,41.88,-87.78,20
Hazard,Road,41.88,-87.77,54
Hazard,Road,41.88,-87.76,99
Hazard,Road,41.88,-87.75,170
Hazard,Road,41.88,-87.74,67
Hazard,Road,41.88,-87.73,108
Hazard,Road,41.88,-87.72,133
Hazard,Road,41.88,-87.71,153
Hazard,Road,41.88,-87.7,35
Hazard,Road,41.88,-87.69,312
Hazard,Road,41.88,-87.68,298
Hazard,Road,41.88,-87.67,663
Hazard,Road,41.88,-87.66,106
Hazard,Road,41.88,-87.65,1187
Hazard,Road,41.88,-87.64,419
Hazard,Road,41.88,-87.63,600
Hazard,Road,41.88,-87.62,1075
Hazard,Road,41.89,-87.78,23
Hazard,Road,41.89,-87.77,31
Hazard,Road,41.89,-87.76,139
Hazard,Road,41.89,-87.75,175
Hazard,Road,41.89,-87.74,50
Hazard,Road,41.89,-87.73,128
Hazard,Road,41.89,-87.72,83
Hazard,Road,41.89,-87.71,138
Hazard,Road,41.89,-87.7,91
Hazard,Road,41.89,-87.69,203
Hazard,Road,41.89,-87.68,83
Hazard,Road,41.89,-87.67,158
Hazard,Road,41.89,-87.66,973
Hazard,Road,41.89,-87.65,458
Hazard,Road,41.89,-87.64,467
Hazard,Road,41.89,-87.63,455
Hazard,Road,41.89,-87.62,638
Hazard,Road,41.89,-87.61,6
Hazard,Road,41.9,-87.81,2
Hazard,Road,41.9,-87.8,5
Hazard,Road,41.9,-87.79,15
Hazard,Road,41.9,-87.78,21
Hazard,Road,41.9,-87.77,31
Hazard,Road,41.9,-87.76,89
Hazard,Road,41.9,-87.75,229
Hazard,Road,41.9,-87.74,111
Hazard,Road,41.9,-87.73,100
Hazard,Road,41.9,-87.72,69
Hazard,Road,41.9,-87.71,115
Hazard,Road,41.9,-87.7,81
Hazard,Road,41.9,-87.69,73
Hazard,Road,41.9,-87.68,70
Hazard,Road,41.9,-87.67,653
Hazard,Road,41.9,-87.66,221
Hazard,Road,41.9,-87.65,126
Hazard,Road,41.9,-87.64,93
Hazard,Road,41.9,-87.63,678
Hazard,Road,41.9,-87.62,51
Hazard,Road,41.91,-87.81,8
Hazard,Road,41.91,-87.8,42
Hazard,Road,41.91,-87.79,30
Hazard,Road,41.91,-87.78,59
Hazard,Road,41.91,-87.77,44
Hazard,Road,41.91,-87.76,35
Hazard,Road,41.91,-87.75,44
Hazard,Road,41.91,-87.74,101
Hazard,Road,41.91,-87.73,53
Hazard,Road,41.91,-87.72,75
Hazard,Road,41.91,-87.71,127
Hazard,Road,41.91,-87.7,156
Hazard,Road,41.91,-87.69,161
Hazard,Road,41.91,-87.68,372
Hazard,Road,41.91,-87.67,1012
Hazard,Road,41.91,-87.66,307
Hazard,Road,41.91,-87.65,165
Hazard,Road,41.91,-87.64,161
Hazard,Road,41.91,-87.63,510
Hazard,Road,41.92,-87.81,27
Hazard,Road,41.92,-87.8,128
Hazard,Road,41.92,-87.79,109
Hazard,Road,41.92,-87.78,166
Hazard,Road,41.92,-87.77,227
Hazard,Road,41.92,-87.76,105
Hazard,Road,41.92,-87.75,62
Hazard,Road,41.92,-87.74,123
Hazard,Road,41.92,-87.73,139
Hazard,Road,41.92,-87.72,132
Hazard,Road,41.92,-87.71,263
Hazard,Road,41.92,-87.7,231
Hazard,Road,41.92,-87.69,878
Hazard,Road,41.92,-87.68,334
Hazard,Road,41.92,-87.67,211
Hazard,Road,41.92,-87.66,151
Hazard,Road,41.92,-87.65,125
Hazard,Road,41.92,-87.64,266
Hazard,Road,41.92,-87.63,61
Hazard,Road,41.93,-87.91,13
Hazard,Road,41.93,-87.85,28
Hazard,Road,41.93,-87.84,29
Hazard,Road,41.93,-87.83,26
Hazard,Road,41.93,-87.82,12
Hazard,Road,41.93,-87.81,69
Hazard,Road,41.93,-87.8,48
Hazard,Road,41.93,-87.79,72
Hazard,Road,41.93,-87.78,32
Hazard,Road,41.93,-87.77,64
Hazard,Road,41.93,-87.76,94
Hazard,Road,41.93,-87.75,177
Hazard,Road,41.93,-87.74,72
Hazard,Road,41.93,-87.73,303
Hazard,Road,41.93,-87.72,598
Hazard,Road,41.93,-87.71,720
Hazard,Road,41.93,-87.7,594
Hazard,Road,41.93,-87.69,219
Hazard,Road,41.93,-87.68,199
Hazard,Road,41.93,-87.67,265
Hazard,Road,41.93,-87.66,96
Hazard,Road,41.93,-87.65,155
Hazard,Road,41.93,-87.64,392
Hazard,Road,41.94,-87.91,2
Hazard,Road,41.94,-87.84,50
Hazard,Road,41.94,-87.83,22
Hazard,Road,41.94,-87.82,17
Hazard,Road,41.94,-87.81,30
Hazard,Road,41.94,-87.8,31
Hazard,Road,41.94,-87.79,41
Hazard,Road,41.94,-87.78,93
Hazard,Road,41.94,-87.77,132
Hazard,Road,41.94,-87.76,61
Hazard,Road,41.94,-87.75,188
Hazard,Road,41.94,-87.74,192
Hazard,Road,41.94,-87.73,303
Hazard,Road,41.94,-87.72,675
Hazard,Road,41.94,-87.71,424
Hazard,Road,41.94,-87.7,165
Hazard,Road,41.94,-87.69,156
Hazard,Road,41.94,-87.68,109
Hazard,Road,41.94,-87.67,300
Hazard,Road,41.94,-87.66,203
Hazard,Road,41.94,-87.65,390
Hazard,Road,41.94,-87.64,93
Hazard,Road,41.95,-87.94,3
Hazard,Road,41.95,-87.93,3
Hazard,Road,41.95,-87.92,2
Hazard,Road,41.95,-87.91,1
Hazard,Road,41.95,-87.9,61
Hazard,Road,41.95,-87.89,51
Hazard,Road,41.95,-87.85,29
Hazard,Road,41.95,-87.84,132
Hazard,Road,41.95,-87.82,5
Hazard,Road,41.95,-87.81,67
Hazard,Road,41.95,-87.8,43
Hazard,Road,41.95,-87.79,37
Hazard,Road,41.95,-87.78,43
Hazard,Road,41.95,-87.77,112
Hazard,Road,41.95,-87.76,104
Hazard,Road,41.95,-87.75,236
Hazard,Road,41.95,-87.74,689
Hazard,Road,41.95,-87.73,453
Hazard,Road,41.95,-87.72,114
Hazard,Road,41.95,-87.71,125
Hazard,Road,41.95,-87.7,111
Hazard,Road,41.95,-87.69,114
Hazard,Road,41.95,-87.68,166
Hazard,Road,41.95,-87.67,183
Hazard,Road,41.95,-87.66,104
Hazard,Road,41.95,-87.65,354
Hazard,Road,41.96,-87.93,9
Hazard,Road,41.96,-87.92,5
Hazard,Road,41.96,-87.91,2
Hazard,Road,41.96,-87.89,22
Hazard,Road,41.96,-87.88,4
Hazard,Road,41.96,-87.86,18
Hazard,Road,41.96,-87.85,89
Hazard,Road,41.96,-87.84,3
Hazard,Road,41.96,-87.81,30
Hazard,Road,41.96,-87.8,4
Hazard,Road,41.96,-87.79,74
Hazard,Road,41.96,-87.78,74
Hazard,Road,41.96,-87.77,169
Hazard,Road,41.96,-87.76,819
Hazard,Road,41.96,-87.75,1003
Hazard,Road,41.96,-87.74,104
Hazard,Road,41.96,-87.73,153
Hazard,Road,41.96,-87.72,217
Hazard,Road,41.96,-87.71,215
Hazard,Road,41.96,-87.7,169
Hazard,Road,41.96,-87.69,236
Hazard,Road,41.96,-87.68,151
Hazard,Road,41.96,-87.67,339
Hazard,Road,41.96,-87.66,310
Hazard,Road,41.96,-87.65,258
Hazard,Road,41.96,-87.64,6
Hazard,Road,41.97,-87.91,63
Hazard,Road,41.97,-87.9,26
Hazard,Road,41.97,-87.89,65
Hazard,Road,41.97,-87.88,32
Hazard,Road,41.97,-87.87,4
Hazard,Road,41.97,-87.85,47
Hazard,Road,41.97,-87.84,60
Hazard,Road,41.97,-87.83,33
Hazard,Road,41.97,-87.82,35
Hazard,Road,41.97,-87.81,114
Hazard,Road,41.97,-87.8,39
Hazard,Road,41.97,-87.79,192
Hazard,Road,41.97,-87.78,376
Hazard,Road,41.97,-87.77,397
Hazard,Road,41.97,-87.76,179
Hazard,Road,41.97,-87.75,580
Hazard,Road,41.97,-87.74,188
Hazard,Road,41.97,-87.73,155
Hazard,Road,41.97,-87.72,387
Hazard,Road,41.97,-87.71,78
Hazard,Road,41.97,-87.7,615
Hazard,Road,41.97,-87.69,165
Hazard,Road,41.97,-87.68,266
Hazard,Road,41.97,-87.67,261
Hazard,Road,41.97,-87.66,389
Hazard,Road,41.97,-87.65,159
Hazard,Road,41.98,-87.91,18
Hazard,Road,41.98,-87.9,33
Hazard,Road,41.98,-87.89,35
Hazard,Road,41.98,-87.88,76
Hazard,Road,41.98,-87.87,9
Hazard,Road,41.98,-87.86,9
Hazard,Road,41.98,-87.85,97
Hazard,Road,41.98,-87.84,361
Hazard,Road,41.98,-87.83,207
Hazard,Road,41.98,-87.82,343
Hazard,Road,41.98,-87.81,386
Hazard,Road,41.98,-87.8,151
Hazard,Road,41.98,-87.79,396
Hazard,Road,41.98,-87.78,54
Hazard,Road,41.98,-87.77,30
Hazard,Road,41.98,-87.76,155
Hazard,Road,41.98,-87.75,233
Hazard,Road,41.98,-87.74,6
Hazard,Road,41.98,-87.73,15
Hazard,Road,41.98,-87.72,200
Hazard,Road,41.98,-87.71,161
Hazard,Road,41.98,-87.7,244
Hazard,Road,41.98,-87.69,43
Hazard,Road,41.98,-87.68,114
Hazard,Road,41.98,-87.67,547
Hazard,Road,41.98,-87.66,933
Hazard,Road,41.99,-87.93,1
Hazard,Road,41.99,-87.89,85
Hazard,Road,41.99,-87.88,3
Hazard,Road,41.99,-87.83,67
Hazard,Road,41.99,-87.82,63
Hazard,Road,41.99,-87.81,96
Hazard,Road,41.99,-87.8,40
Hazard,Road,41.99,-87.79,208
Hazard,Road,41.99,-87.78,67
Hazard,Road,41.99,-87.77,260
Hazard,Road,41.99,-87.76,247
Hazard,Road,41.99,-87.75,137
Hazard,Road,41.99,-87.74,120
Hazard,Road,41.99,-87.73,193
Hazard,Road,41.99,-87.72,156
Hazard,Road,41.99,-87.71,149
Hazard,Road,41.99,-87.7,165
Hazard,Road,41.99,-87.69,160
Hazard,Road,41.99,-87.68,469
Hazard,Road,41.99,-87.67,120
Hazard,Road,41.99,-87.66,237
Hazard,Road,42.0,-87.94,2
Hazard,Road,42.0,-87.93,2
Hazard,Road,42.0,-87.91,2
Hazard,Road,42.0,-87.87,2
Hazard,Road,42.0,-87.83,51
Hazard,Road,42.0,-87.82,43
Hazard,Road,42.0,-87.81,6
Hazard,Road,42.0,-87.8,3
Hazard,Road,42.0,-87.79,14
Hazard,Road,42.0,-87.78,6
Hazard,Road,42.0,-87.77,9
Hazard,Road,42.0,-87.71,29
Hazard,Road,42.0,-87.7,112
Hazard,Road,42.0,-87.69,45
Hazard,Road,42.0,-87.68,125
Hazard,Road,42.0,-87.67,126
Hazard,Road,42.0,-87.66,1
Hazard,Road,42.01,-87.87,3
Hazard,Road,42.01,-87.84,1
Hazard,Road,42.01,-87.83,19
Hazard,Road,42.01,-87.82,10
Hazard,Road,42.01,-87.81,4
Hazard,Road,42.01,-87.79,1
Hazard,Road,42.01,-87.78,1
Hazard,Road,42.01,-87.71,48
Hazard,Road,42.01,-87.7,84
Hazard,Road,42.01,-87.69,81
Hazard,Road,42.01,-87.68,232
Hazard,Road,42.01,-87.67,75
Hazard,Road,42.02,-87.68,10
Hazard,Road,42.02,-87.67,64
Hazard,Shoulder,41.64,-87.59,89
Hazard,Shoulder,41.64,-87.58,202
Hazard,Shoulder,41.64,-87.56,3
Hazard,Shoulder,41.65,-87.65,2
Hazard,Shoulder,41.65,-87.62,17
Hazard,Shoulder,41.65,-87.61,19
Hazard,Shoulder,41.65,-87.6,54
Hazard,Shoulder,41.65,-87.59,2993
Hazard,Shoulder,41.65,-87.58,69
